FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2008-01,62.064516129032256,28079004,-3.712222,40.424167
2008-01,55.483870967741936,28079040,-3.651389,40.388056
2008-01,66.83870967741936,28079039,-3.711389,40.478333
2008-01,77.09677419354838,28079038,-3.706389,40.445278
2008-01,47.16129032258065,28079035,-3.703333,40.419167
2008-01,54.096774193548384,28079027,-3.575,40.474722
2008-01,52.12903225806452,28079036,-3.645278,40.408056
2008-01,57.03225806451613,28079018,-3.731944,40.394722
2008-01,37.70967741935484,28079016,-3.639167,40.44
2008-01,55.70967741935484,28079011,-3.677222,40.451667
2008-01,69.58064516129032,28079008,-3.682222,40.421667
2008-01,46.483870967741936,28079024,-3.749167,40.42
2008-02,50.58620689655172,28079035,-3.703333,40.419167
2008-02,51.827586206896555,28079040,-3.651389,40.388056
2008-02,54.51724137931034,28079039,-3.711389,40.478333
2008-02,75.13793103448276,28079038,-3.706389,40.445278
2008-02,52.93103448275862,28079036,-3.645278,40.408056
2008-02,44.44827586206897,28079027,-3.575,40.474722
2008-02,53.58620689655172,28079011,-3.677222,40.451667
2008-02,58.13793103448276,28079018,-3.731944,40.394722
2008-02,33.51724137931034,28079016,-3.639167,40.44
2008-02,66.34482758620689,28079008,-3.682222,40.421667
2008-02,62.48275862068966,28079004,-3.712222,40.424167
2008-02,43.689655172413794,28079024,-3.749167,40.42
2008-03,67.3225806451613,28079035,-3.703333,40.419167
2008-03,29.903225806451612,28079040,-3.651389,40.388056
2008-03,40.45161290322581,28079039,-3.711389,40.478333
2008-03,47.225806451612904,28079038,-3.706389,40.445278
2008-03,31.387096774193548,28079027,-3.575,40.474722
2008-03,39.83870967741935,28079036,-3.645278,40.408056
2008-03,34.29032258064516,28079018,-3.731944,40.394722
2008-03,24.06451612903226,28079016,-3.639167,40.44
2008-03,21.677419354838708,28079024,-3.749167,40.42
2008-03,42.12903225806452,28079011,-3.677222,40.451667
2008-03,54.25806451612903,28079008,-3.682222,40.421667
2008-03,45.25806451612903,28079004,-3.712222,40.424167
