FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2016-01,42.935483870967744,28079004,-3.712222,40.424167
2016-01,41.45161290322581,28079060,-3.689722,40.500556
2016-01,23.419354838709676,28079059,-3.608889,40.465
2016-01,20.419354838709676,28079058,-3.774444,40.518056
2016-01,40.645161290322584,28079057,-3.660278,40.494167
2016-01,51.96774193548387,28079056,-3.718611,40.384722
2016-01,49.064516129032256,28079055,-3.580556,40.4625
2016-01,48.32258064516129,28079050,-3.688333,40.465833
2016-01,38.645161290322584,28079049,-3.685556,40.409722
2016-01,42.903225806451616,28079048,-3.690278,40.439722
2016-01,43.774193548387096,28079047,-3.686667,40.398056
2016-01,45.25806451612903,28079040,-3.651389,40.388056
2016-01,40.58064516129032,28079054,-3.611944,40.372778
2016-01,44.774193548387096,28079038,-3.706389,40.445278
2016-01,44.03225806451613,28079036,-3.645278,40.408056
2016-01,45.96774193548387,28079035,-3.703333,40.419167
2016-01,42.67741935483871,28079027,-3.575,40.474722
2016-01,23.516129032258064,28079024,-3.749167,40.42
2016-01,42.41935483870968,28079018,-3.731944,40.394722
2016-01,46.96774193548387,28079017,-3.705,40.346944
2016-01,46.25806451612903,28079016,-3.639167,40.44
2016-01,44.32258064516129,28079011,-3.677222,40.451667
2016-01,55.645161290322584,28079008,-3.682222,40.421667
2016-01,43.25806451612903,28079039,-3.711389,40.478333
2016-02,36.275862068965516,28079048,-3.690278,40.439722
2016-02,31.482758620689655,28079049,-3.685556,40.409722
2016-02,41.689655172413794,28079050,-3.688333,40.465833
2016-02,33.48275862068966,28079054,-3.611944,40.372778
2016-02,39.62068965517241,28079055,-3.580556,40.4625
2016-02,33.51724137931034,28079060,-3.689722,40.500556
2016-02,31.82758620689655,28079057,-3.660278,40.494167
2016-02,15.03448275862069,28079058,-3.774444,40.518056
2016-02,17.79310344827586,28079059,-3.608889,40.465
2016-02,36.62068965517241,28079047,-3.686667,40.398056
2016-02,46.724137931034484,28079056,-3.718611,40.384722
2016-02,37.55172413793103,28079040,-3.651389,40.388056
2016-02,35.89655172413793,28079018,-3.731944,40.394722
2016-02,39.172413793103445,28079038,-3.706389,40.445278
2016-02,36.0,28079039,-3.711389,40.478333
2016-02,53.55172413793103,28079008,-3.682222,40.421667
2016-02,37.13793103448276,28079011,-3.677222,40.451667
2016-02,41.275862068965516,28079016,-3.639167,40.44
2016-02,40.206896551724135,28079017,-3.705,40.346944
2016-02,37.241379310344826,28079004,-3.712222,40.424167
2016-02,17.586206896551722,28079024,-3.749167,40.42
2016-02,33.827586206896555,28079027,-3.575,40.474722
2016-02,42.51724137931034,28079035,-3.703333,40.419167
2016-02,37.275862068965516,28079036,-3.645278,40.408056
2016-03,34.483870967741936,28079060,-3.689722,40.500556
2016-03,20.29032258064516,28079059,-3.608889,40.465
2016-03,14.741935483870968,28079058,-3.774444,40.518056
2016-03,32.483870967741936,28079057,-3.660278,40.494167
2016-03,48.96774193548387,28079056,-3.718611,40.384722
2016-03,41.12903225806452,28079055,-3.580556,40.4625
2016-03,42.645161290322584,28079050,-3.688333,40.465833
2016-03,32.03225806451613,28079049,-3.685556,40.409722
2016-03,36.83870967741935,28079048,-3.690278,40.439722
2016-03,35.96774193548387,28079047,-3.686667,40.398056
2016-03,38.25806451612903,28079040,-3.651389,40.388056
2016-03,34.12903225806452,28079054,-3.611944,40.372778
2016-03,37.74193548387097,28079038,-3.706389,40.445278
2016-03,54.41935483870968,28079008,-3.682222,40.421667
2016-03,39.32258064516129,28079011,-3.677222,40.451667
2016-03,36.645161290322584,28079016,-3.639167,40.44
2016-03,39.74193548387097,28079017,-3.705,40.346944
2016-03,36.70967741935484,28079018,-3.731944,40.394722
2016-03,40.12903225806452,28079004,-3.712222,40.424167
2016-03,17.129032258064516,28079024,-3.749167,40.42
2016-03,36.41935483870968,28079027,-3.575,40.474722
2016-03,45.83870967741935,28079035,-3.703333,40.419167
2016-03,37.483870967741936,28079036,-3.645278,40.408056
2016-03,34.32258064516129,28079039,-3.711389,40.478333
2016-04,30.5,28079047,-3.686667,40.398056
2016-04,16.666666666666668,28079059,-3.608889,40.465
2016-04,14.766666666666667,28079058,-3.774444,40.518056
2016-04,29.033333333333335,28079057,-3.660278,40.494167
2016-04,46.833333333333336,28079056,-3.718611,40.384722
2016-04,36.2,28079055,-3.580556,40.4625
2016-04,31.566666666666666,28079054,-3.611944,40.372778
2016-04,39.9,28079050,-3.688333,40.465833
2016-04,25.866666666666667,28079049,-3.685556,40.409722
2016-04,34.36666666666667,28079048,-3.690278,40.439722
2016-04,32.46666666666667,28079040,-3.651389,40.388056
2016-04,29.4,28079060,-3.689722,40.500556
2016-04,35.0,28079038,-3.706389,40.445278
2016-04,37.733333333333334,28079004,-3.712222,40.424167
2016-04,49.4,28079008,-3.682222,40.421667
2016-04,36.63333333333333,28079011,-3.677222,40.451667
2016-04,32.7,28079016,-3.639167,40.44
2016-04,33.233333333333334,28079017,-3.705,40.346944
2016-04,32.233333333333334,28079039,-3.711389,40.478333
2016-04,16.1,28079024,-3.749167,40.42
2016-04,31.366666666666667,28079027,-3.575,40.474722
2016-04,41.63333333333333,28079035,-3.703333,40.419167
2016-04,32.1,28079036,-3.645278,40.408056
2016-04,32.06666666666667,28079018,-3.731944,40.394722
2016-05,26.548387096774192,28079047,-3.686667,40.398056
2016-05,31.741935483870968,28079048,-3.690278,40.439722
2016-05,24.258064516129032,28079049,-3.685556,40.409722
2016-05,37.83870967741935,28079050,-3.688333,40.465833
2016-05,29.451612903225808,28079054,-3.611944,40.372778
2016-05,47.225806451612904,28079056,-3.718611,40.384722
2016-05,26.322580645161292,28079057,-3.660278,40.494167
2016-05,12.516129032258064,28079058,-3.774444,40.518056
2016-05,17.225806451612904,28079059,-3.608889,40.465
2016-05,30.838709677419356,28079040,-3.651389,40.388056
2016-05,33.935483870967744,28079055,-3.580556,40.4625
2016-05,27.258064516129032,28079060,-3.689722,40.500556
2016-05,30.322580645161292,28079039,-3.711389,40.478333
2016-05,31.35483870967742,28079036,-3.645278,40.408056
2016-05,38.70967741935484,28079035,-3.703333,40.419167
2016-05,28.838709677419356,28079027,-3.575,40.474722
2016-05,14.129032258064516,28079024,-3.749167,40.42
2016-05,30.93548387096774,28079018,-3.731944,40.394722
2016-05,32.0,28079017,-3.705,40.346944
2016-05,29.903225806451612,28079016,-3.639167,40.44
2016-05,37.32258064516129,28079011,-3.677222,40.451667
2016-05,49.87096774193548,28079008,-3.682222,40.421667
2016-05,36.774193548387096,28079004,-3.712222,40.424167
2016-05,32.67741935483871,28079038,-3.706389,40.445278
2016-06,31.3,28079048,-3.690278,40.439722
2016-06,23.266666666666666,28079049,-3.685556,40.409722
2016-06,38.3,28079050,-3.688333,40.465833
2016-06,25.3,28079054,-3.611944,40.372778
2016-06,24.833333333333332,28079047,-3.686667,40.398056
2016-06,47.733333333333334,28079056,-3.718611,40.384722
