FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2023-01,32.516129032258064,28079004,-3.712222,40.424167
2023-01,27.387096774193548,28079060,-3.689722,40.500556
2023-01,25.06451612903226,28079059,-3.608889,40.465
2023-01,16.548387096774192,28079058,-3.774444,40.518056
2023-01,31.451612903225808,28079057,-3.660278,40.494167
2023-01,43.32258064516129,28079056,-3.718611,40.384722
2023-01,39.645161290322584,28079055,-3.580556,40.4625
2023-01,36.096774193548384,28079050,-3.688333,40.465833
2023-01,26.677419354838708,28079049,-3.685556,40.409722
2023-01,35.03225806451613,28079048,-3.690278,40.439722
2023-01,36.0,28079047,-3.686667,40.398056
2023-01,35.096774193548384,28079040,-3.651389,40.388056
2023-01,37.645161290322584,28079054,-3.611944,40.372778
2023-01,40.41935483870968,28079038,-3.706389,40.445278
2023-01,36.41935483870968,28079039,-3.711389,40.478333
2023-01,11.258064516129032,28079011,-3.677222,40.451667
2023-01,32.83870967741935,28079016,-3.639167,40.44
2023-01,48.32258064516129,28079017,-3.705,40.346944
2023-01,33.516129032258064,28079018,-3.731944,40.394722
2023-01,39.74193548387097,28079008,-3.682222,40.421667
2023-01,35.25806451612903,28079027,-3.575,40.474722
2023-01,41.29032258064516,28079035,-3.703333,40.419167
2023-01,33.83870967741935,28079036,-3.645278,40.408056
2023-01,20.93548387096774,28079024,-3.749167,40.42
2023-02,36.642857142857146,28079048,-3.690278,40.439722
2023-02,34.392857142857146,28079060,-3.689722,40.500556
2023-02,27.428571428571427,28079059,-3.608889,40.465
2023-02,19.714285714285715,28079058,-3.774444,40.518056
2023-02,33.714285714285715,28079057,-3.660278,40.494167
2023-02,50.82142857142857,28079056,-3.718611,40.384722
2023-02,47.57142857142857,28079055,-3.580556,40.4625
2023-02,41.785714285714285,28079054,-3.611944,40.372778
2023-02,36.535714285714285,28079050,-3.688333,40.465833
2023-02,32.82142857142857,28079049,-3.685556,40.409722
2023-02,42.357142857142854,28079047,-3.686667,40.398056
2023-02,39.17857142857143,28079018,-3.731944,40.394722
2023-02,39.035714285714285,28079039,-3.711389,40.478333
2023-02,36.82142857142857,28079040,-3.651389,40.388056
2023-02,40.964285714285715,28079008,-3.682222,40.421667
2023-02,37.17857142857143,28079016,-3.639167,40.44
2023-02,49.392857142857146,28079017,-3.705,40.346944
2023-02,40.67857142857143,28079004,-3.712222,40.424167
2023-02,44.857142857142854,28079027,-3.575,40.474722
2023-02,43.785714285714285,28079035,-3.703333,40.419167
2023-02,37.535714285714285,28079036,-3.645278,40.408056
2023-02,40.107142857142854,28079038,-3.706389,40.445278
2023-02,23.071428571428573,28079024,-3.749167,40.42
2023-03,30.516129032258064,28079047,-3.686667,40.398056
2023-03,20.870967741935484,28079060,-3.689722,40.500556
2023-03,22.548387096774192,28079059,-3.608889,40.465
2023-03,14.129032258064516,28079058,-3.774444,40.518056
2023-03,22.903225806451612,28079057,-3.660278,40.494167
2023-03,31.741935483870968,28079056,-3.718611,40.384722
2023-03,32.87096774193548,28079055,-3.580556,40.4625
2023-03,34.61290322580645,28079050,-3.688333,40.465833
2023-03,21.838709677419356,28079049,-3.685556,40.409722
2023-03,31.548387096774192,28079048,-3.690278,40.439722
2023-03,29.580645161290324,28079040,-3.651389,40.388056
2023-03,30.451612903225808,28079054,-3.611944,40.372778
2023-03,26.93548387096774,28079038,-3.706389,40.445278
2023-03,31.677419354838708,28079008,-3.682222,40.421667
2023-03,20.548387096774192,28079011,-3.677222,40.451667
2023-03,28.612903225806452,28079016,-3.639167,40.44
2023-03,35.67741935483871,28079017,-3.705,40.346944
2023-03,25.322580645161292,28079018,-3.731944,40.394722
2023-03,27.806451612903224,28079004,-3.712222,40.424167
2023-03,15.451612903225806,28079024,-3.749167,40.42
2023-03,31.741935483870968,28079027,-3.575,40.474722
2023-03,33.70967741935484,28079035,-3.703333,40.419167
2023-03,29.032258064516128,28079036,-3.645278,40.408056
2023-03,24.161290322580644,28079039,-3.711389,40.478333
2023-04,24.8,28079047,-3.686667,40.398056
2023-04,18.0,28079059,-3.608889,40.465
2023-04,9.766666666666667,28079058,-3.774444,40.518056
2023-04,18.1,28079057,-3.660278,40.494167
2023-04,29.8,28079056,-3.718611,40.384722
2023-04,25.033333333333335,28079055,-3.580556,40.4625
2023-04,24.8,28079054,-3.611944,40.372778
2023-04,24.733333333333334,28079050,-3.688333,40.465833
2023-04,16.033333333333335,28079049,-3.685556,40.409722
2023-04,22.9,28079048,-3.690278,40.439722
2023-04,23.6,28079040,-3.651389,40.388056
2023-04,15.3,28079060,-3.689722,40.500556
2023-04,20.733333333333334,28079038,-3.706389,40.445278
2023-04,23.6,28079004,-3.712222,40.424167
2023-04,27.266666666666666,28079008,-3.682222,40.421667
2023-04,24.666666666666668,28079011,-3.677222,40.451667
2023-04,21.533333333333335,28079016,-3.639167,40.44
2023-04,30.333333333333332,28079017,-3.705,40.346944
2023-04,22.566666666666666,28079039,-3.711389,40.478333
2023-04,11.833333333333334,28079024,-3.749167,40.42
2023-04,28.133333333333333,28079027,-3.575,40.474722
2023-04,37.63333333333333,28079035,-3.703333,40.419167
2023-04,22.3,28079036,-3.645278,40.408056
2023-04,20.566666666666666,28079018,-3.731944,40.394722
2023-05,14.129032258064516,28079047,-3.686667,40.398056
2023-05,15.96774193548387,28079048,-3.690278,40.439722
2023-05,12.483870967741936,28079049,-3.685556,40.409722
2023-05,17.806451612903224,28079050,-3.688333,40.465833
2023-05,18.129032258064516,28079054,-3.611944,40.372778
2023-05,28.516129032258064,28079056,-3.718611,40.384722
2023-05,11.774193548387096,28079057,-3.660278,40.494167
2023-05,7.935483870967742,28079058,-3.774444,40.518056
2023-05,11.193548387096774,28079059,-3.608889,40.465
2023-05,17.903225806451612,28079040,-3.651389,40.388056
2023-05,18.096774193548388,28079055,-3.580556,40.4625
2023-05,9.96774193548387,28079060,-3.689722,40.500556
2023-05,15.129032258064516,28079039,-3.711389,40.478333
2023-05,16.612903225806452,28079036,-3.645278,40.408056
2023-05,23.032258064516128,28079035,-3.703333,40.419167
2023-05,21.903225806451612,28079027,-3.575,40.474722
2023-05,9.451612903225806,28079024,-3.749167,40.42
2023-05,15.870967741935484,28079018,-3.731944,40.394722
2023-05,20.258064516129032,28079017,-3.705,40.346944
2023-05,15.129032258064516,28079016,-3.639167,40.44
2023-05,19.096774193548388,28079011,-3.677222,40.451667
2023-05,20.225806451612904,28079008,-3.682222,40.421667
2023-05,16.612903225806452,28079004,-3.712222,40.424167
2023-05,17.612903225806452,28079038,-3.706389,40.445278
2023-06,22.1,28079048,-3.690278,40.439722
2023-06,15.133333333333333,28079049,-3.685556,40.409722
2023-06,23.766666666666666,28079050,-3.688333,40.465833
2023-06,22.033333333333335,28079054,-3.611944,40.372778
2023-06,20.733333333333334,28079047,-3.686667,40.398056
2023-06,35.9,28079056,-3.718611,40.384722
2023-06,15.766666666666667,28079057,-3.660278,40.494167
2023-06,11.833333333333334,28079058,-3.774444,40.518056
2023-06,14.066666666666666,28079059,-3.608889,40.465
2023-06,23.733333333333334,28079055,-3.580556,40.4625
2023-06,23.766666666666666,28079040,-3.651389,40.388056
2023-06,11.233333333333333,28079060,-3.689722,40.500556
2023-06,21.9,28079038,-3.706389,40.445278
2023-06,22.333333333333332,28079004,-3.712222,40.424167
2023-06,25.766666666666666,28079008,-3.682222,40.421667
2023-06,26.066666666666666,28079011,-3.677222,40.451667
2023-06,20.066666666666666,28079016,-3.639167,40.44
2023-06,27.966666666666665,28079017,-3.705,40.346944
2023-06,19.7,28079039,-3.711389,40.478333
2023-06,11.433333333333334,28079024,-3.749167,40.42
2023-06,26.666666666666668,28079027,-3.575,40.474722
2023-06,22.533333333333335,28079035,-3.703333,40.419167
2023-06,22.466666666666665,28079036,-3.645278,40.408056
2023-06,20.166666666666668,28079018,-3.731944,40.394722
2023-07,20.741935483870968,28079047,-3.686667,40.398056
2023-07,16.258064516129032,28079059,-3.608889,40.465
2023-07,10.129032258064516,28079058,-3.774444,40.518056
2023-07,15.903225806451612,28079057,-3.660278,40.494167
2023-07,31.322580645161292,28079056,-3.718611,40.384722
2023-07,24.161290322580644,28079055,-3.580556,40.4625
2023-07,21.677419354838708,28079054,-3.611944,40.372778
2023-07,24.483870967741936,28079050,-3.688333,40.465833
2023-07,13.806451612903226,28079049,-3.685556,40.409722
2023-07,21.419354838709676,28079048,-3.690278,40.439722
2023-07,22.612903225806452,28079040,-3.651389,40.388056
2023-07,13.483870967741936,28079060,-3.689722,40.500556
2023-07,19.548387096774192,28079038,-3.706389,40.445278
2023-07,22.677419354838708,28079004,-3.712222,40.424167
2023-07,27.096774193548388,28079008,-3.682222,40.421667
2023-07,22.93548387096774,28079011,-3.677222,40.451667
2023-07,19.93548387096774,28079016,-3.639167,40.44
2023-07,30.419354838709676,28079017,-3.705,40.346944
2023-07,20.774193548387096,28079039,-3.711389,40.478333
2023-07,10.03225806451613,28079024,-3.749167,40.42
2023-07,28.612903225806452,28079027,-3.575,40.474722
2023-07,20.93548387096774,28079035,-3.703333,40.419167
2023-07,21.967741935483872,28079036,-3.645278,40.408056
2023-07,18.903225806451612,28079018,-3.731944,40.394722
2023-08,20.032258064516128,28079047,-3.686667,40.398056
2023-08,18.677419354838708,28079048,-3.690278,40.439722
2023-08,11.32258064516129,28079049,-3.685556,40.409722
2023-08,20.06451612903226,28079050,-3.688333,40.465833
2023-08,20.225806451612904,28079054,-3.611944,40.372778
2023-08,27.032258064516128,28079056,-3.718611,40.384722
2023-08,14.193548387096774,28079057,-3.660278,40.494167
2023-08,10.129032258064516,28079058,-3.774444,40.518056
2023-08,15.774193548387096,28079059,-3.608889,40.465
2023-08,20.193548387096776,28079040,-3.651389,40.388056
2023-08,22.774193548387096,28079055,-3.580556,40.4625
2023-08,13.935483870967742,28079060,-3.689722,40.500556
2023-08,19.032258064516128,28079039,-3.711389,40.478333
2023-08,20.258064516129032,28079036,-3.645278,40.408056
2023-08,22.93548387096774,28079035,-3.703333,40.419167
2023-08,27.870967741935484,28079027,-3.575,40.474722
2023-08,10.161290322580646,28079024,-3.749167,40.42
2023-08,18.548387096774192,28079018,-3.731944,40.394722
2023-08,26.677419354838708,28079017,-3.705,40.346944
2023-08,20.096774193548388,28079016,-3.639167,40.44
2023-08,20.129032258064516,28079011,-3.677222,40.451667
2023-08,22.548387096774192,28079008,-3.682222,40.421667
2023-08,21.225806451612904,28079004,-3.712222,40.424167
2023-08,16.838709677419356,28079038,-3.706389,40.445278
2023-09,33.166666666666664,28079048,-3.690278,40.439722
2023-09,19.033333333333335,28079049,-3.685556,40.409722
2023-09,20.533333333333335,28079060,-3.689722,40.500556
2023-09,34.1,28079054,-3.611944,40.372778
2023-09,30.766666666666666,28079047,-3.686667,40.398056
2023-09,39.46666666666667,28079056,-3.718611,40.384722
2023-09,25.433333333333334,28079057,-3.660278,40.494167
2023-09,13.4,28079058,-3.774444,40.518056
2023-09,21.766666666666666,28079059,-3.608889,40.465
2023-09,26.633333333333333,28079055,-3.580556,40.4625
2023-09,34.2,28079040,-3.651389,40.388056
2023-09,31.066666666666666,28079050,-3.688333,40.465833
2023-09,32.53333333333333,28079038,-3.706389,40.445278
2023-09,32.13333333333333,28079004,-3.712222,40.424167
2023-09,35.7,28079008,-3.682222,40.421667
2023-09,36.0,28079011,-3.677222,40.451667
2023-09,28.366666666666667,28079016,-3.639167,40.44
2023-09,39.36666666666667,28079017,-3.705,40.346944
2023-09,31.1,28079039,-3.711389,40.478333
2023-09,17.666666666666668,28079024,-3.749167,40.42
2023-09,36.4,28079027,-3.575,40.474722
2023-09,28.2,28079035,-3.703333,40.419167
2023-09,31.033333333333335,28079036,-3.645278,40.408056
2023-09,28.466666666666665,28079018,-3.731944,40.394722
2023-10,29.903225806451612,28079048,-3.690278,40.439722
2023-10,20.806451612903224,28079060,-3.689722,40.500556
2023-10,24.258064516129032,28079059,-3.608889,40.465
2023-10,13.161290322580646,28079058,-3.774444,40.518056
2023-10,27.387096774193548,28079057,-3.660278,40.494167
2023-10,38.645161290322584,28079056,-3.718611,40.384722
2023-10,28.806451612903224,28079055,-3.580556,40.4625
2023-10,31.548387096774192,28079054,-3.611944,40.372778
2023-10,34.16129032258065,28079050,-3.688333,40.465833
2023-10,21.29032258064516,28079049,-3.685556,40.409722
2023-10,30.838709677419356,28079047,-3.686667,40.398056
2023-10,32.935483870967744,28079039,-3.711389,40.478333
2023-10,32.806451612903224,28079004,-3.712222,40.424167
2023-10,31.806451612903224,28079038,-3.706389,40.445278
2023-10,31.903225806451612,28079036,-3.645278,40.408056
2023-10,37.12903225806452,28079027,-3.575,40.474722
2023-10,17.419354838709676,28079024,-3.749167,40.42
2023-10,30.451612903225808,28079018,-3.731944,40.394722
2023-10,43.096774193548384,28079017,-3.705,40.346944
2023-10,29.35483870967742,28079016,-3.639167,40.44
2023-10,35.45161290322581,28079011,-3.677222,40.451667
2023-10,37.12903225806452,28079008,-3.682222,40.421667
2023-10,35.225806451612904,28079040,-3.651389,40.388056
2023-11,23.6,28079049,-3.685556,40.409722
2023-11,36.666666666666664,28079050,-3.688333,40.465833
2023-11,33.46666666666667,28079054,-3.611944,40.372778
2023-11,23.2,28079060,-3.689722,40.500556
2023-11,34.166666666666664,28079048,-3.690278,40.439722
2023-11,34.266666666666666,28079056,-3.718611,40.384722
2023-11,30.766666666666666,28079057,-3.660278,40.494167
2023-11,12.266666666666667,28079058,-3.774444,40.518056
2023-11,28.933333333333334,28079059,-3.608889,40.465
2023-11,28.2,28079055,-3.580556,40.4625
2023-11,29.0,28079047,-3.686667,40.398056
2023-11,29.266666666666666,28079018,-3.731944,40.394722
2023-11,31.4,28079039,-3.711389,40.478333
2023-11,33.0,28079038,-3.706389,40.445278
2023-11,36.5,28079036,-3.645278,40.408056
2023-11,38.0,28079027,-3.575,40.474722
2023-11,15.633333333333333,28079024,-3.749167,40.42
2023-11,37.5,28079017,-3.705,40.346944
2023-11,33.8,28079016,-3.639167,40.44
2023-11,35.03333333333333,28079011,-3.677222,40.451667
2023-11,38.8,28079008,-3.682222,40.421667
2023-11,28.8,28079004,-3.712222,40.424167
2023-11,38.766666666666666,28079040,-3.651389,40.388056
2023-12,37.806451612903224,28079047,-3.686667,40.398056
2023-12,44.87096774193548,28079048,-3.690278,40.439722
2023-12,29.903225806451612,28079049,-3.685556,40.409722
2023-12,44.96774193548387,28079050,-3.688333,40.465833
2023-12,19.70967741935484,28079058,-3.774444,40.518056
2023-12,30.483870967741936,28079055,-3.580556,40.4625
2023-12,43.935483870967744,28079056,-3.718611,40.384722
2023-12,42.12903225806452,28079057,-3.660278,40.494167
2023-12,47.903225806451616,28079040,-3.651389,40.388056
2023-12,44.096774193548384,28079054,-3.611944,40.372778
2023-12,45.935483870967744,28079039,-3.711389,40.478333
2023-12,29.06451612903226,28079024,-3.749167,40.42
2023-12,47.70967741935484,28079036,-3.645278,40.408056
2023-12,38.354838709677416,28079035,-3.703333,40.419167
2023-12,46.774193548387096,28079027,-3.575,40.474722
2023-12,44.354838709677416,28079018,-3.731944,40.394722
2023-12,49.354838709677416,28079017,-3.705,40.346944
2023-12,41.58064516129032,28079016,-3.639167,40.44
2023-12,47.03225806451613,28079011,-3.677222,40.451667
2023-12,45.354838709677416,28079008,-3.682222,40.421667
2023-12,37.096774193548384,28079004,-3.712222,40.424167
2023-12,36.225806451612904,28079059,-3.608889,40.465
2023-12,50.29032258064516,28079038,-3.706389,40.445278
2023-12,36.29032258064516,28079060,-3.689722,40.500556
