FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2013-01,51.354838709677416,28079004,-3.712222,40.424167
2013-01,41.41935483870968,28079060,-3.689722,40.500556
2013-01,25.806451612903224,28079059,-3.608889,40.465
2013-01,21.258064516129032,28079058,-3.774444,40.518056
2013-01,45.70967741935484,28079057,-3.660278,40.494167
2013-01,59.064516129032256,28079056,-3.718611,40.384722
2013-01,47.58064516129032,28079055,-3.580556,40.4625
2013-01,54.29032258064516,28079050,-3.688333,40.465833
2013-01,37.12903225806452,28079049,-3.685556,40.409722
2013-01,47.61290322580645,28079048,-3.690278,40.439722
2013-01,40.41935483870968,28079047,-3.686667,40.398056
2013-01,47.83870967741935,28079040,-3.651389,40.388056
2013-01,35.67741935483871,28079054,-3.611944,40.372778
2013-01,52.903225806451616,28079038,-3.706389,40.445278
2013-01,39.70967741935484,28079036,-3.645278,40.408056
2013-01,46.193548387096776,28079035,-3.703333,40.419167
2013-01,43.25806451612903,28079027,-3.575,40.474722
2013-01,24.903225806451612,28079024,-3.749167,40.42
2013-01,43.03225806451613,28079018,-3.731944,40.394722
2013-01,49.774193548387096,28079017,-3.705,40.346944
2013-01,50.645161290322584,28079016,-3.639167,40.44
2013-01,55.54838709677419,28079011,-3.677222,40.451667
2013-01,33.516129032258064,28079008,-3.682222,40.421667
2013-01,54.32258064516129,28079039,-3.711389,40.478333
2013-02,38.92857142857143,28079048,-3.690278,40.439722
2013-02,31.785714285714285,28079049,-3.685556,40.409722
2013-02,50.285714285714285,28079050,-3.688333,40.465833
2013-02,30.964285714285715,28079054,-3.611944,40.372778
2013-02,40.392857142857146,28079055,-3.580556,40.4625
2013-02,34.035714285714285,28079060,-3.689722,40.500556
2013-02,39.535714285714285,28079057,-3.660278,40.494167
2013-02,14.571428571428571,28079058,-3.774444,40.518056
2013-02,18.642857142857142,28079059,-3.608889,40.465
2013-02,35.535714285714285,28079047,-3.686667,40.398056
2013-02,56.035714285714285,28079056,-3.718611,40.384722
2013-02,39.42857142857143,28079040,-3.651389,40.388056
2013-02,36.25,28079018,-3.731944,40.394722
2013-02,48.107142857142854,28079038,-3.706389,40.445278
2013-02,43.035714285714285,28079039,-3.711389,40.478333
2013-02,44.607142857142854,28079008,-3.682222,40.421667
2013-02,48.464285714285715,28079011,-3.677222,40.451667
2013-02,41.07142857142857,28079016,-3.639167,40.44
2013-02,41.785714285714285,28079017,-3.705,40.346944
2013-02,49.57142857142857,28079004,-3.712222,40.424167
2013-02,20.75,28079024,-3.749167,40.42
2013-02,35.82142857142857,28079027,-3.575,40.474722
2013-02,42.964285714285715,28079035,-3.703333,40.419167
2013-02,35.17857142857143,28079036,-3.645278,40.408056
2013-03,24.612903225806452,28079060,-3.689722,40.500556
2013-03,15.35483870967742,28079059,-3.608889,40.465
2013-03,11.161290322580646,28079058,-3.774444,40.518056
2013-03,28.903225806451612,28079057,-3.660278,40.494167
2013-03,41.45161290322581,28079056,-3.718611,40.384722
2013-03,31.774193548387096,28079055,-3.580556,40.4625
2013-03,40.516129032258064,28079050,-3.688333,40.465833
2013-03,24.096774193548388,28079049,-3.685556,40.409722
2013-03,32.87096774193548,28079048,-3.690278,40.439722
2013-03,25.0,28079047,-3.686667,40.398056
2013-03,27.903225806451612,28079040,-3.651389,40.388056
2013-03,19.322580645161292,28079054,-3.611944,40.372778
2013-03,34.935483870967744,28079038,-3.706389,40.445278
2013-03,36.54838709677419,28079008,-3.682222,40.421667
2013-03,35.45161290322581,28079011,-3.677222,40.451667
2013-03,32.67741935483871,28079016,-3.639167,40.44
2013-03,27.387096774193548,28079017,-3.705,40.346944
2013-03,26.161290322580644,28079018,-3.731944,40.394722
2013-03,39.0,28079004,-3.712222,40.424167
2013-03,13.483870967741936,28079024,-3.749167,40.42
2013-03,26.612903225806452,28079027,-3.575,40.474722
2013-03,31.0,28079035,-3.703333,40.419167
2013-03,25.322580645161292,28079036,-3.645278,40.408056
2013-03,33.45161290322581,28079039,-3.711389,40.478333
2013-04,23.466666666666665,28079047,-3.686667,40.398056
2013-04,13.433333333333334,28079059,-3.608889,40.465
2013-04,14.3,28079058,-3.774444,40.518056
2013-04,24.166666666666668,28079057,-3.660278,40.494167
2013-04,44.6,28079056,-3.718611,40.384722
2013-04,29.066666666666666,28079055,-3.580556,40.4625
2013-04,21.0,28079054,-3.611944,40.372778
2013-04,36.0,28079050,-3.688333,40.465833
2013-04,22.0,28079049,-3.685556,40.409722
2013-04,27.266666666666666,28079048,-3.690278,40.439722
2013-04,27.4,28079040,-3.651389,40.388056
2013-04,22.933333333333334,28079060,-3.689722,40.500556
2013-04,36.8,28079038,-3.706389,40.445278
2013-04,34.6,28079004,-3.712222,40.424167
2013-04,32.6,28079008,-3.682222,40.421667
2013-04,29.9,28079011,-3.677222,40.451667
2013-04,27.4,28079016,-3.639167,40.44
2013-04,27.233333333333334,28079017,-3.705,40.346944
2013-04,29.9,28079039,-3.711389,40.478333
2013-04,12.566666666666666,28079024,-3.749167,40.42
2013-04,23.066666666666666,28079027,-3.575,40.474722
2013-04,31.133333333333333,28079035,-3.703333,40.419167
2013-04,23.766666666666666,28079036,-3.645278,40.408056
