FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2024-01,33.483870967741936,28079004,-3.712222,40.424167
2024-01,34.064516129032256,28079060,-3.689722,40.500556
2024-01,31.903225806451612,28079059,-3.608889,40.465
2024-01,17.225806451612904,28079058,-3.774444,40.518056
2024-01,35.774193548387096,28079057,-3.660278,40.494167
2024-01,36.29032258064516,28079056,-3.718611,40.384722
2024-01,29.0,28079055,-3.580556,40.4625
2024-01,38.58064516129032,28079050,-3.688333,40.465833
2024-01,26.548387096774192,28079049,-3.685556,40.409722
2024-01,35.903225806451616,28079048,-3.690278,40.439722
2024-01,33.61290322580645,28079047,-3.686667,40.398056
2024-01,40.12903225806452,28079040,-3.651389,40.388056
2024-01,37.645161290322584,28079054,-3.611944,40.372778
2024-01,45.935483870967744,28079038,-3.706389,40.445278
2024-01,40.58064516129032,28079036,-3.645278,40.408056
2024-01,35.74193548387097,28079035,-3.703333,40.419167
2024-01,39.54838709677419,28079027,-3.575,40.474722
2024-01,25.741935483870968,28079024,-3.749167,40.42
2024-01,41.74193548387097,28079018,-3.731944,40.394722
2024-01,38.516129032258064,28079017,-3.705,40.346944
2024-01,36.54838709677419,28079016,-3.639167,40.44
2024-01,40.225806451612904,28079011,-3.677222,40.451667
2024-01,36.32258064516129,28079008,-3.682222,40.421667
2024-01,41.483870967741936,28079039,-3.711389,40.478333
2024-02,28.862068965517242,28079048,-3.690278,40.439722
2024-02,21.724137931034484,28079049,-3.685556,40.409722
2024-02,30.689655172413794,28079050,-3.688333,40.465833
2024-02,31.93103448275862,28079054,-3.611944,40.372778
2024-02,26.517241379310345,28079055,-3.580556,40.4625
2024-02,24.82758620689655,28079060,-3.689722,40.500556
2024-02,28.689655172413794,28079057,-3.660278,40.494167
2024-02,13.206896551724139,28079058,-3.774444,40.518056
2024-02,25.17241379310345,28079059,-3.608889,40.465
2024-02,28.275862068965516,28079047,-3.686667,40.398056
2024-02,31.448275862068964,28079056,-3.718611,40.384722
2024-02,34.96551724137931,28079040,-3.651389,40.388056
2024-02,33.93103448275862,28079018,-3.731944,40.394722
2024-02,37.310344827586206,28079038,-3.706389,40.445278
2024-02,34.58620689655172,28079039,-3.711389,40.478333
2024-02,32.48275862068966,28079008,-3.682222,40.421667
2024-02,34.48275862068966,28079011,-3.677222,40.451667
2024-02,30.620689655172413,28079016,-3.639167,40.44
2024-02,33.689655172413794,28079017,-3.705,40.346944
2024-02,28.413793103448278,28079004,-3.712222,40.424167
2024-02,17.517241379310345,28079024,-3.749167,40.42
2024-02,33.62068965517241,28079027,-3.575,40.474722
2024-02,31.275862068965516,28079035,-3.703333,40.419167
2024-02,34.93103448275862,28079036,-3.645278,40.408056
2024-03,19.322580645161292,28079060,-3.689722,40.500556
2024-03,19.93548387096774,28079059,-3.608889,40.465
2024-03,10.03225806451613,28079058,-3.774444,40.518056
2024-03,20.516129032258064,28079057,-3.660278,40.494167
2024-03,28.483870967741936,28079056,-3.718611,40.384722
2024-03,14.064516129032258,28079055,-3.580556,40.4625
2024-03,22.70967741935484,28079050,-3.688333,40.465833
2024-03,14.387096774193548,28079049,-3.685556,40.409722
2024-03,24.870967741935484,28079048,-3.690278,40.439722
2024-03,18.35483870967742,28079047,-3.686667,40.398056
2024-03,27.387096774193548,28079040,-3.651389,40.388056
2024-03,25.806451612903224,28079054,-3.611944,40.372778
2024-03,22.677419354838708,28079038,-3.706389,40.445278
2024-03,27.258064516129032,28079008,-3.682222,40.421667
2024-03,25.483870967741936,28079011,-3.677222,40.451667
2024-03,21.93548387096774,28079016,-3.639167,40.44
2024-03,27.580645161290324,28079017,-3.705,40.346944
