FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2011-01,51.935483870967744,28079004,-3.712222,40.424167
2011-01,54.806451612903224,28079060,-3.689722,40.500556
2011-01,34.645161290322584,28079059,-3.608889,40.465
2011-01,26.838709677419356,28079058,-3.774444,40.518056
2011-01,53.774193548387096,28079057,-3.660278,40.494167
2011-01,74.70967741935483,28079056,-3.718611,40.384722
2011-01,58.67741935483871,28079055,-3.580556,40.4625
2011-01,52.225806451612904,28079050,-3.688333,40.465833
2011-01,48.25806451612903,28079049,-3.685556,40.409722
2011-01,53.87096774193548,28079048,-3.690278,40.439722
2011-01,57.16129032258065,28079047,-3.686667,40.398056
2011-01,59.806451612903224,28079040,-3.651389,40.388056
2011-01,54.645161290322584,28079054,-3.611944,40.372778
2011-01,72.6774193548387,28079038,-3.706389,40.445278
2011-01,57.67741935483871,28079036,-3.645278,40.408056
2011-01,60.38709677419355,28079035,-3.703333,40.419167
2011-01,54.67741935483871,28079027,-3.575,40.474722
2011-01,41.61290322580645,28079024,-3.749167,40.42
2011-01,55.87096774193548,28079018,-3.731944,40.394722
2011-01,64.87096774193549,28079017,-3.705,40.346944
2011-01,56.87096774193548,28079016,-3.639167,40.44
2011-01,65.6774193548387,28079011,-3.677222,40.451667
2011-01,63.16129032258065,28079008,-3.682222,40.421667
2011-01,58.0,28079039,-3.711389,40.478333
2011-02,65.25,28079048,-3.690278,40.439722
2011-02,49.357142857142854,28079049,-3.685556,40.409722
2011-02,75.21428571428571,28079050,-3.688333,40.465833
2011-02,58.464285714285715,28079054,-3.611944,40.372778
2011-02,59.785714285714285,28079055,-3.580556,40.4625
2011-02,61.57142857142857,28079060,-3.689722,40.500556
2011-02,53.892857142857146,28079057,-3.660278,40.494167
2011-02,26.071428571428573,28079058,-3.774444,40.518056
2011-02,41.642857142857146,28079059,-3.608889,40.465
2011-02,65.39285714285714,28079047,-3.686667,40.398056
2011-02,74.0,28079056,-3.718611,40.384722
2011-02,65.0,28079040,-3.651389,40.388056
2011-02,60.17857142857143,28079018,-3.731944,40.394722
