FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2004-01,59.70967741935484,28079004,-3.712222,40.424167
2004-01,58.70967741935484,28079040,-3.651389,40.388056
2004-01,66.96774193548387,28079039,-3.711389,40.478333
2004-01,48.70967741935484,28079038,-3.706389,40.445278
2004-01,64.35483870967742,28079035,-3.703333,40.419167
2004-01,69.80645161290323,28079027,-3.575,40.474722
2004-01,53.32258064516129,28079036,-3.645278,40.408056
2004-01,52.25806451612903,28079018,-3.731944,40.394722
2004-01,65.45161290322581,28079017,-3.705,40.346944
2004-01,60.38709677419355,28079016,-3.639167,40.44
2004-01,47.54838709677419,28079011,-3.677222,40.451667
2004-01,78.2258064516129,28079008,-3.682222,40.421667
2004-01,35.29032258064516,28079024,-3.749167,40.42
2004-02,71.17241379310344,28079035,-3.703333,40.419167
2004-02,62.172413793103445,28079040,-3.651389,40.388056
2004-02,69.44827586206897,28079039,-3.711389,40.478333
2004-02,44.793103448275865,28079038,-3.706389,40.445278
2004-02,53.58620689655172,28079036,-3.645278,40.408056
2004-02,63.89655172413793,28079027,-3.575,40.474722
2004-02,68.34482758620689,28079011,-3.677222,40.451667
2004-02,56.58620689655172,28079018,-3.731944,40.394722
2004-02,73.55172413793103,28079017,-3.705,40.346944
2004-02,58.3448275862069,28079016,-3.639167,40.44
2004-02,83.34482758620689,28079008,-3.682222,40.421667
2004-02,63.206896551724135,28079004,-3.712222,40.424167
2004-02,48.10344827586207,28079024,-3.749167,40.42
2004-03,60.74193548387097,28079027,-3.575,40.474722
2004-03,47.096774193548384,28079040,-3.651389,40.388056
2004-03,54.483870967741936,28079039,-3.711389,40.478333
2004-03,33.61290322580645,28079038,-3.706389,40.445278
2004-03,59.0,28079035,-3.703333,40.419167
2004-03,31.93548387096774,28079024,-3.749167,40.42
2004-03,45.354838709677416,28079036,-3.645278,40.408056
2004-03,57.225806451612904,28079017,-3.705,40.346944
2004-03,50.903225806451616,28079016,-3.639167,40.44
2004-03,40.45161290322581,28079018,-3.731944,40.394722
2004-03,60.225806451612904,28079011,-3.677222,40.451667
2004-03,70.35483870967742,28079008,-3.682222,40.421667
2004-03,59.32258064516129,28079004,-3.712222,40.424167
2004-04,47.3,28079039,-3.711389,40.478333
2004-04,32.56666666666667,28079038,-3.706389,40.445278
2004-04,37.93333333333333,28079036,-3.645278,40.408056
2004-04,53.03333333333333,28079035,-3.703333,40.419167
2004-04,54.4,28079027,-3.575,40.474722
2004-04,24.966666666666665,28079024,-3.749167,40.42
2004-04,35.666666666666664,28079040,-3.651389,40.388056
2004-04,49.2,28079017,-3.705,40.346944
2004-04,42.36666666666667,28079016,-3.639167,40.44
2004-04,51.733333333333334,28079011,-3.677222,40.451667
2004-04,69.33333333333333,28079008,-3.682222,40.421667
2004-04,53.7,28079004,-3.712222,40.424167
2004-04,32.333333333333336,28079018,-3.731944,40.394722
2004-05,37.064516129032256,28079040,-3.651389,40.388056
2004-05,45.516129032258064,28079039,-3.711389,40.478333
2004-05,61.61290322580645,28079038,-3.706389,40.445278
2004-05,49.83870967741935,28079036,-3.645278,40.408056
2004-05,57.354838709677416,28079035,-3.703333,40.419167
2004-05,42.064516129032256,28079027,-3.575,40.474722
2004-05,28.161290322580644,28079024,-3.749167,40.42
2004-05,51.70967741935484,28079017,-3.705,40.346944
2004-05,40.354838709677416,28079016,-3.639167,40.44
2004-05,54.064516129032256,28079011,-3.677222,40.451667
2004-05,72.2258064516129,28079008,-3.682222,40.421667
2004-05,58.645161290322584,28079004,-3.712222,40.424167
2004-05,43.67741935483871,28079018,-3.731944,40.394722
2004-06,40.9,28079027,-3.575,40.474722
2004-06,42.1,28079039,-3.711389,40.478333
2004-06,62.56666666666667,28079038,-3.706389,40.445278
2004-06,47.5,28079036,-3.645278,40.408056
2004-06,61.86666666666667,28079035,-3.703333,40.419167
2004-06,29.1,28079024,-3.749167,40.42
2004-06,32.53333333333333,28079040,-3.651389,40.388056
2004-06,47.233333333333334,28079017,-3.705,40.346944
2004-06,40.53333333333333,28079016,-3.639167,40.44
2004-06,52.93333333333333,28079011,-3.677222,40.451667
2004-06,72.93333333333334,28079008,-3.682222,40.421667
2004-06,68.0,28079004,-3.712222,40.424167
2004-06,39.7,28079018,-3.731944,40.394722
2004-07,44.45161290322581,28079039,-3.711389,40.478333
2004-07,48.806451612903224,28079038,-3.706389,40.445278
2004-07,48.61290322580645,28079036,-3.645278,40.408056
2004-07,61.29032258064516,28079035,-3.703333,40.419167
2004-07,44.483870967741936,28079027,-3.575,40.474722
2004-07,28.806451612903224,28079024,-3.749167,40.42
2004-07,34.25806451612903,28079040,-3.651389,40.388056
2004-07,44.354838709677416,28079017,-3.705,40.346944
2004-07,41.516129032258064,28079016,-3.639167,40.44
2004-07,58.935483870967744,28079011,-3.677222,40.451667
2004-07,73.54838709677419,28079008,-3.682222,40.421667
2004-07,67.80645161290323,28079004,-3.712222,40.424167
2004-07,42.0,28079018,-3.731944,40.394722
2004-08,36.0,28079040,-3.651389,40.388056
2004-08,44.67741935483871,28079039,-3.711389,40.478333
2004-08,40.225806451612904,28079038,-3.706389,40.445278
2004-08,38.064516129032256,28079036,-3.645278,40.408056
2004-08,47.38709677419355,28079035,-3.703333,40.419167
2004-08,47.32258064516129,28079027,-3.575,40.474722
2004-08,25.64516129032258,28079024,-3.749167,40.42
2004-08,41.32258064516129,28079017,-3.705,40.346944
2004-08,40.70967741935484,28079016,-3.639167,40.44
2004-08,48.225806451612904,28079011,-3.677222,40.451667
2004-08,66.3225806451613,28079008,-3.682222,40.421667
2004-08,53.354838709677416,28079004,-3.712222,40.424167
2004-08,39.45161290322581,28079018,-3.731944,40.394722
2004-09,58.86666666666667,28079027,-3.575,40.474722
2004-09,60.833333333333336,28079039,-3.711389,40.478333
2004-09,80.4,28079038,-3.706389,40.445278
2004-09,44.266666666666666,28079040,-3.651389,40.388056
2004-09,59.266666666666666,28079035,-3.703333,40.419167
2004-09,43.5,28079024,-3.749167,40.42
2004-09,52.733333333333334,28079036,-3.645278,40.408056
2004-09,57.93333333333333,28079017,-3.705,40.346944
2004-09,51.0,28079016,-3.639167,40.44
2004-09,60.666666666666664,28079011,-3.677222,40.451667
2004-09,80.4,28079008,-3.682222,40.421667
2004-09,29.7,28079004,-3.712222,40.424167
2004-09,57.6,28079018,-3.731944,40.394722
2004-10,47.03225806451613,28079040,-3.651389,40.388056
2004-10,62.41935483870968,28079039,-3.711389,40.478333
2004-10,70.35483870967742,28079038,-3.706389,40.445278
2004-10,59.225806451612904,28079036,-3.645278,40.408056
2004-10,44.645161290322584,28079035,-3.703333,40.419167
2004-10,58.74193548387097,28079027,-3.575,40.474722
2004-10,35.61290322580645,28079024,-3.749167,40.42
2004-10,39.70967741935484,28079018,-3.731944,40.394722
2004-10,54.54838709677419,28079017,-3.705,40.346944
2004-10,49.70967741935484,28079016,-3.639167,40.44
2004-10,55.193548387096776,28079011,-3.677222,40.451667
2004-10,81.19354838709677,28079008,-3.682222,40.421667
2004-10,39.645161290322584,28079004,-3.712222,40.424167
2004-11,82.83333333333333,28079039,-3.711389,40.478333
