FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2012-01,47.225806451612904,28079004,-3.712222,40.424167
2012-01,55.774193548387096,28079060,-3.689722,40.500556
2012-01,39.064516129032256,28079059,-3.608889,40.465
2012-01,37.38709677419355,28079058,-3.774444,40.518056
2012-01,63.806451612903224,28079057,-3.660278,40.494167
2012-01,78.19354838709677,28079056,-3.718611,40.384722
2012-01,66.93548387096774,28079055,-3.580556,40.4625
2012-01,61.03225806451613,28079050,-3.688333,40.465833
2012-01,50.16129032258065,28079049,-3.685556,40.409722
2012-01,53.61290322580645,28079048,-3.690278,40.439722
2012-01,68.7741935483871,28079047,-3.686667,40.398056
2012-01,57.096774193548384,28079040,-3.651389,40.388056
2012-01,54.54838709677419,28079054,-3.611944,40.372778
2012-01,65.48387096774194,28079038,-3.706389,40.445278
2012-01,60.935483870967744,28079036,-3.645278,40.408056
2012-01,65.45161290322581,28079035,-3.703333,40.419167
2012-01,56.354838709677416,28079027,-3.575,40.474722
2012-01,42.83870967741935,28079024,-3.749167,40.42
2012-01,56.516129032258064,28079018,-3.731944,40.394722
2012-01,71.58064516129032,28079017,-3.705,40.346944
2012-01,59.03225806451613,28079016,-3.639167,40.44
2012-01,57.806451612903224,28079011,-3.677222,40.451667
2012-01,65.03225806451613,28079008,-3.682222,40.421667
2012-01,74.35483870967742,28079039,-3.711389,40.478333
2012-02,44.758620689655174,28079048,-3.690278,40.439722
2012-02,40.758620689655174,28079049,-3.685556,40.409722
2012-02,53.758620689655174,28079050,-3.688333,40.465833
2012-02,44.172413793103445,28079054,-3.611944,40.372778
2012-02,53.06896551724138,28079055,-3.580556,40.4625
2012-02,42.310344827586206,28079060,-3.689722,40.500556
2012-02,46.55172413793103,28079057,-3.660278,40.494167
2012-02,29.379310344827587,28079058,-3.774444,40.518056
2012-02,27.344827586206897,28079059,-3.608889,40.465
2012-02,55.10344827586207,28079047,-3.686667,40.398056
2012-02,71.20689655172414,28079056,-3.718611,40.384722
2012-02,44.96551724137931,28079040,-3.651389,40.388056
2012-02,47.86206896551724,28079018,-3.731944,40.394722
2012-02,52.03448275862069,28079038,-3.706389,40.445278
2012-02,57.44827586206897,28079039,-3.711389,40.478333
2012-02,53.03448275862069,28079008,-3.682222,40.421667
2012-02,50.689655172413794,28079011,-3.677222,40.451667
2012-02,47.275862068965516,28079016,-3.639167,40.44
2012-02,54.758620689655174,28079017,-3.705,40.346944
2012-02,57.206896551724135,28079004,-3.712222,40.424167
2012-02,29.724137931034484,28079024,-3.749167,40.42
2012-02,43.758620689655174,28079027,-3.575,40.474722
2012-02,54.10344827586207,28079035,-3.703333,40.419167
2012-02,47.758620689655174,28079036,-3.645278,40.408056
2012-03,38.806451612903224,28079060,-3.689722,40.500556
2012-03,24.806451612903224,28079059,-3.608889,40.465
2012-03,27.967741935483872,28079058,-3.774444,40.518056
2012-03,42.0,28079057,-3.660278,40.494167
2012-03,65.58064516129032,28079056,-3.718611,40.384722
2012-03,49.67741935483871,28079055,-3.580556,40.4625
2012-03,48.12903225806452,28079050,-3.688333,40.465833
2012-03,34.903225806451616,28079049,-3.685556,40.409722
2012-03,39.064516129032256,28079048,-3.690278,40.439722
2012-03,46.516129032258064,28079047,-3.686667,40.398056
2012-03,40.645161290322584,28079040,-3.651389,40.388056
2012-03,37.354838709677416,28079054,-3.611944,40.372778
2012-03,46.54838709677419,28079038,-3.706389,40.445278
2012-03,51.12903225806452,28079008,-3.682222,40.421667
2012-03,46.87096774193548,28079011,-3.677222,40.451667
2012-03,42.45161290322581,28079016,-3.639167,40.44
2012-03,45.74193548387097,28079017,-3.705,40.346944
2012-03,42.32258064516129,28079018,-3.731944,40.394722
2012-03,51.193548387096776,28079004,-3.712222,40.424167
2012-03,28.161290322580644,28079024,-3.749167,40.42
2012-03,40.38709677419355,28079027,-3.575,40.474722
2012-03,48.25806451612903,28079035,-3.703333,40.419167
2012-03,46.935483870967744,28079036,-3.645278,40.408056
2012-03,48.096774193548384,28079039,-3.711389,40.478333
2012-04,25.066666666666666,28079047,-3.686667,40.398056
2012-04,15.4,28079059,-3.608889,40.465
2012-04,14.633333333333333,28079058,-3.774444,40.518056
2012-04,26.033333333333335,28079057,-3.660278,40.494167
