FECHA,VALOR,PUNTO_MUESTREO,LONGITUD,LATITUD
2022-01,50.12903225806452,28079008,-3.682222,40.421667
2022-01,43.96774193548387,28079060,-3.689722,40.500556
2022-01,31.774193548387096,28079059,-3.608889,40.465
2022-01,20.06451612903226,28079058,-3.774444,40.518056
2022-01,42.25806451612903,28079057,-3.660278,40.494167
2022-01,63.0,28079056,-3.718611,40.384722
2022-01,49.41935483870968,28079055,-3.580556,40.4625
2022-01,45.32258064516129,28079050,-3.688333,40.465833
2022-01,38.25806451612903,28079049,-3.685556,40.409722
2022-01,41.0,28079048,-3.690278,40.439722
2022-01,48.483870967741936,28079047,-3.686667,40.398056
2022-01,49.58064516129032,28079054,-3.611944,40.372778
2022-01,47.0,28079039,-3.711389,40.478333
2022-01,48.12903225806452,28079040,-3.651389,40.388056
2022-01,41.645161290322584,28079016,-3.639167,40.44
2022-01,65.09677419354838,28079017,-3.705,40.346944
2022-01,48.935483870967744,28079018,-3.731944,40.394722
2022-01,32.645161290322584,28079024,-3.749167,40.42
2022-01,46.45161290322581,28079011,-3.677222,40.451667
2022-01,49.225806451612904,28079035,-3.703333,40.419167
2022-01,47.32258064516129,28079036,-3.645278,40.408056
2022-01,48.516129032258064,28079038,-3.706389,40.445278
2022-01,42.354838709677416,28079027,-3.575,40.474722
2022-02,39.964285714285715,28079048,-3.690278,40.439722
2022-02,39.92857142857143,28079060,-3.689722,40.500556
2022-02,33.25,28079059,-3.608889,40.465
2022-02,18.964285714285715,28079058,-3.774444,40.518056
2022-02,37.25,28079057,-3.660278,40.494167
2022-02,57.785714285714285,28079056,-3.718611,40.384722
2022-02,44.607142857142854,28079055,-3.580556,40.4625
2022-02,42.142857142857146,28079054,-3.611944,40.372778
2022-02,45.107142857142854,28079050,-3.688333,40.465833
2022-02,35.535714285714285,28079049,-3.685556,40.409722
2022-02,42.67857142857143,28079047,-3.686667,40.398056
2022-02,28.142857142857142,28079024,-3.749167,40.42
2022-02,42.67857142857143,28079039,-3.711389,40.478333
2022-02,44.42857142857143,28079040,-3.651389,40.388056
2022-02,42.892857142857146,28079011,-3.677222,40.451667
2022-02,40.535714285714285,28079016,-3.639167,40.44
2022-02,56.392857142857146,28079017,-3.705,40.346944
2022-02,43.285714285714285,28079018,-3.731944,40.394722
2022-02,47.392857142857146,28079008,-3.682222,40.421667
2022-02,40.357142857142854,28079027,-3.575,40.474722
2022-02,45.07142857142857,28079035,-3.703333,40.419167
2022-02,44.75,28079036,-3.645278,40.408056
2022-02,43.5,28079038,-3.706389,40.445278
2022-03,24.741935483870968,28079060,-3.689722,40.500556
2022-03,17.870967741935484,28079059,-3.608889,40.465
2022-03,12.387096774193548,28079058,-3.774444,40.518056
2022-03,21.483870967741936,28079057,-3.660278,40.494167
2022-03,46.67741935483871,28079056,-3.718611,40.384722
2022-03,24.419354838709676,28079054,-3.611944,40.372778
2022-03,31.225806451612904,28079050,-3.688333,40.465833
2022-03,22.322580645161292,28079049,-3.685556,40.409722
2022-03,26.096774193548388,28079048,-3.690278,40.439722
2022-03,25.838709677419356,28079047,-3.686667,40.398056
2022-03,27.870967741935484,28079040,-3.651389,40.388056
2022-03,27.483870967741936,28079055,-3.580556,40.4625
2022-03,30.35483870967742,28079038,-3.706389,40.445278
2022-03,33.25806451612903,28079008,-3.682222,40.421667
2022-03,27.419354838709676,28079011,-3.677222,40.451667
2022-03,24.193548387096776,28079016,-3.639167,40.44
2022-03,30.258064516129032,28079017,-3.705,40.346944
2022-03,24.967741935483872,28079039,-3.711389,40.478333
2022-03,4.225806451612903,28079004,-3.712222,40.424167
2022-03,15.03225806451613,28079024,-3.749167,40.42
2022-03,23.548387096774192,28079027,-3.575,40.474722
2022-03,30.419354838709676,28079035,-3.703333,40.419167
2022-03,27.806451612903224,28079036,-3.645278,40.408056
2022-03,26.193548387096776,28079018,-3.731944,40.394722
2022-04,21.266666666666666,28079047,-3.686667,40.398056
2022-04,14.633333333333333,28079059,-3.608889,40.465
2022-04,8.866666666666667,28079058,-3.774444,40.518056
2022-04,17.366666666666667,28079057,-3.660278,40.494167
2022-04,29.133333333333333,28079056,-3.718611,40.384722
2022-04,23.566666666666666,28079055,-3.580556,40.4625
2022-04,19.133333333333333,28079054,-3.611944,40.372778
2022-04,29.433333333333334,28079050,-3.688333,40.465833
2022-04,16.0,28079049,-3.685556,40.409722
2022-04,21.2,28079048,-3.690278,40.439722
2022-04,22.066666666666666,28079040,-3.651389,40.388056
2022-04,19.166666666666668,28079060,-3.689722,40.500556
2022-04,22.933333333333334,28079038,-3.706389,40.445278
2022-04,20.9,28079004,-3.712222,40.424167
2022-04,27.0,28079008,-3.682222,40.421667
2022-04,22.9,28079011,-3.677222,40.451667
2022-04,19.5,28079016,-3.639167,40.44
2022-04,26.666666666666668,28079017,-3.705,40.346944
2022-04,18.8,28079039,-3.711389,40.478333
2022-04,9.433333333333334,28079024,-3.749167,40.42
2022-04,22.566666666666666,28079027,-3.575,40.474722
2022-04,23.566666666666666,28079035,-3.703333,40.419167
2022-04,22.3,28079036,-3.645278,40.408056
2022-04,20.433333333333334,28079018,-3.731944,40.394722
2022-05,20.225806451612904,28079047,-3.686667,40.398056
2022-05,18.193548387096776,28079048,-3.690278,40.439722
2022-05,14.64516129032258,28079049,-3.685556,40.409722
2022-05,27.612903225806452,28079050,-3.688333,40.465833
2022-05,20.64516129032258,28079054,-3.611944,40.372778
2022-05,31.0,28079056,-3.718611,40.384722
2022-05,15.258064516129032,28079057,-3.660278,40.494167
2022-05,9.935483870967742,28079058,-3.774444,40.518056
2022-05,12.096774193548388,28079059,-3.608889,40.465
2022-05,21.29032258064516,28079040,-3.651389,40.388056
2022-05,23.387096774193548,28079055,-3.580556,40.4625
2022-05,18.419354838709676,28079060,-3.689722,40.500556
2022-05,17.774193548387096,28079039,-3.711389,40.478333
2022-05,20.774193548387096,28079036,-3.645278,40.408056
2022-05,22.258064516129032,28079035,-3.703333,40.419167
2022-05,22.548387096774192,28079027,-3.575,40.474722
2022-05,10.0,28079024,-3.749167,40.42
2022-05,21.0,28079018,-3.731944,40.394722
2022-05,25.129032258064516,28079017,-3.705,40.346944
2022-05,17.0,28079016,-3.639167,40.44
2022-05,22.129032258064516,28079011,-3.677222,40.451667
2022-05,26.225806451612904,28079008,-3.682222,40.421667
2022-05,21.225806451612904,28079004,-3.712222,40.424167
2022-05,22.06451612903226,28079038,-3.706389,40.445278
2022-06,19.866666666666667,28079048,-3.690278,40.439722
2022-06,14.466666666666667,28079049,-3.685556,40.409722
2022-06,33.0,28079050,-3.688333,40.465833
2022-06,20.433333333333334,28079054,-3.611944,40.372778
2022-06,17.866666666666667,28079047,-3.686667,40.398056
2022-06,27.433333333333334,28079056,-3.718611,40.384722
2022-06,15.866666666666667,28079057,-3.660278,40.494167
2022-06,9.533333333333333,28079058,-3.774444,40.518056
2022-06,14.1,28079059,-3.608889,40.465
2022-06,21.666666666666668,28079055,-3.580556,40.4625
2022-06,22.266666666666666,28079040,-3.651389,40.388056
2022-06,18.1,28079060,-3.689722,40.500556
2022-06,20.9,28079038,-3.706389,40.445278
2022-06,19.9,28079004,-3.712222,40.424167
2022-06,27.1,28079008,-3.682222,40.421667
2022-06,23.5,28079011,-3.677222,40.451667
2022-06,5.633333333333334,28079016,-3.639167,40.44
2022-06,22.233333333333334,28079017,-3.705,40.346944
2022-06,18.266666666666666,28079039,-3.711389,40.478333
2022-06,8.2,28079024,-3.749167,40.42
2022-06,21.166666666666668,28079027,-3.575,40.474722
2022-06,18.833333333333332,28079035,-3.703333,40.419167
2022-06,20.766666666666666,28079036,-3.645278,40.408056
2022-06,17.5,28079018,-3.731944,40.394722
2022-07,20.129032258064516,28079047,-3.686667,40.398056
2022-07,14.806451612903226,28079059,-3.608889,40.465
2022-07,12.0,28079058,-3.774444,40.518056
2022-07,16.870967741935484,28079057,-3.660278,40.494167
2022-07,38.45161290322581,28079056,-3.718611,40.384722
2022-07,25.806451612903224,28079055,-3.580556,40.4625
